"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail","Total"
"5826","20901120209",0,0,0,81.2986205179498,0,0,0,0,0,0,81.2986205179498
"5827","20901120210",0,0,18.8912139490044,473.239025423993,0,0,0,0,0,0,492.130239372997
"5828","20901120211",0,0,115.676180701774,199.609691261154,0,0,0,0,0,0,315.285871962928
"5829","20901120212",0,0,116.000000000007,479.036763758615,0,0,0,0,0,0,595.036763758622
"5830","20901120213",0,0,0,692.929064280967,0,0,0,0,0,0,692.929064280967
"5831","20901120214",0,0,0,358.968143438283,0,0,0,0,0,0,358.968143438283
"5832","20901120215",0,0,82.7196823493661,777.05716598903,0,0,0,0,0,0,859.776848338396
"5833","20901120216",0,0,0,434.550968803721,0,0,0,0,0,0,434.550968803721
"5834","20901120217",0,0,0,883.827262469968,0,0,0,0,0,0,883.827262469968
"5835","20901120218",0,0,0,2.52397236200281,0,0,0,0,0,0,2.52397236200281
"5836","20901120219",0,0,0,1.29496265821489,0,0,0,0,0,0,1.29496265821489
"5837","20901120220",0,0,9.13218254007989,655.662777084925,0,0,0,0,0,0,664.794959625005
"5838","20901120221",0,0,0,368.734600835862,0,0,0,0,0,0,368.734600835862
"5839","20901120222",0,0,41.7941425271767,461.193360403259,0,0,0,0,0,0,502.987502930436
"5840","20901120223",0,0,0,785.883733924463,0,0,0,0,0,0,785.883733924463
"5841","20901120224",0,0,95.7284634990978,703.179081000047,0,0,0,0,0,0,798.907544499145
"5842","20901120225",0,0,0,1085.03340038173,0,0,0,0,0,0,1085.03340038173
"5843","20901120226",0,0,0,267.773754713442,0,0,0,0,0,0,267.773754713442
"5844","20901120227",0,0,116.000000000002,655.808753642825,0,0,0,0,0,0,771.808753642827
"5845","20901120228",0,0,0,675.467303906301,0,0,0,0,0,0,675.467303906301
"5846","20901120229",0,0,44.3852038210774,558.765883612357,0,0,0,0,0,0,603.151087433434
"5847","20901120230",0,0,66.5676147241632,413.334129365403,0,0,0,0,0,0,479.901744089566
"5848","20901120231",0,0,115.999999999989,529.7258604858,0,0,0,0,0,0,645.725860485789
"5849","20901120232",0,0,110.470044016168,436.938290248043,0,0,0,0,0,0,547.408334264211
"5850","20901120233",0,0,0,622.849941071038,0,0,0,0,0,0,622.849941071038
